frame,label,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
252,1,0.482215792,0.326418161,-0.691287637,0.998749554,0.497580469,0.277851611,-0.627191722,0.998470366,0.509532571,0.279394507,-0.627468109,0.998581171,0.521773875,0.281704783,-0.627352834,0.998687923,0.461026192,0.283162415,-0.61243999,0.997950792,0.447989643,0.288097411,-0.611952484,0.997671843,0.435223639,0.293446451,-0.612345159,0.997603893,0.544257402,0.32314831,-0.265144378,0.998767436,0.420647621,0.3395136,-0.171941847,0.997086048,0.51594162,0.403967083,-0.565342367,0.997996628,0.458534092,0.412106693,-0.540852249,0.997323751,0.665049911,0.725575864,-0.22285524,0.980745196,0.338429451,0.73902899,-0.033964943,0.976400614,0.724237442,1.166274905,-0.845429301,0.682662368,0.239379495,1.009885192,-0.673381209,0.826761842,0.505977869,0.650517046,-1.203387022,0.892264783,0.379912913,0.64605397,-1.504052639,0.784870148,0.479004771,0.712140143,-1.311055064,0.824615359,0.389887661,0.529671371,-1.657631278,0.631892622,0.488838434,0.63980633,-1.220705509,0.844027281,0.393561125,0.516604543,-1.589284182,0.656104743,0.489918083,0.677000165,-1.175416708,0.820301533,0.400710166,0.569836617,-1.508767724,0.65256387,0.635695338,1.604156494,-0.091722034,0.027994426,0.386646807,1.641132474,0.095698752,0.037820421,0.64853543,2.303070545,-0.080465026,0.007736367,0.416257381,2.304141521,0.170109123,0.006468962,0.666126788,2.913798809,0.341795743,0.000840298,0.431695312,2.930450439,0.526531279,0.000295726,0.678986907,3.004940033,0.34857434,0.000637728,0.427769363,3.022670507,0.547030807,0.000599817,0.621299982,3.123332977,-0.205941603,0.000405745,0.4605515,3.135139227,-0.00272655,0.001080867
253,1,0.482066244,0.325927466,-0.692742348,0.998862088,0.497032821,0.277034044,-0.631885946,0.998610616,0.508785486,0.278051406,-0.632106364,0.998708546,0.520800948,0.280026048,-0.632178664,0.998806417,0.461073637,0.283210218,-0.620807946,0.998138666,0.448391587,0.288400352,-0.620548129,0.997885466,0.436080694,0.294242173,-0.62089771,0.99782449,0.544173121,0.323061764,-0.263189822,0.998881161,0.424504369,0.342825741,-0.189381331,0.997360408,0.515889108,0.400031149,-0.565254271,0.998192668,0.459344327,0.41158998,-0.542505383,0.997582376,0.665275037,0.72481519,-0.140761748,0.982534766,0.371719062,0.69569689,-0.070378743,0.978649437,0.766126335,1.161144614,-0.517406344,0.669174135,0.240032077,0.767901301,-0.659807324,0.840456486,0.691824794,1.116425037,-0.966932952,0.862780571,0.338764369,0.579848647,-1.449638724,0.796304166,0.680635333,1.162507176,-1.065579414,0.794653237,0.338448375,0.523939669,-1.608994126,0.644337058,0.665490329,1.100176334,-1.049932599,0.818864286,0.365485132,0.515577197,-1.559053183,0.668534338,0.65966332,1.09482801,-0.975184262,0.792722106,0.370054662,0.563313544,-1.468459606,0.666094363,0.653130233,1.593597293,-0.093380615,0.027002351,0.421684682,1.618402123,0.096809879,0.037030742,0.664235473,2.29113245,-0.107869431,0.008025437,0.451562792,2.295068026,0.124360025,0.006699216,0.678147137,2.912466526,0.292146504,0.000891851,0.462792218,2.92990613,0.449016184,0.00030181,0.689217746,3.003944874,0.298641294,0.000645135,0.460930735,3.02145648,0.466915667,0.000624084,0.639765561,3.120201349,-0.233088255,0.000393668,0.48244223,3.129346609,-0.077989027,0.001061341
254,1,0.488668591,0.323064983,-0.691501379,0.99896431,0.499157101,0.274309695,-0.627140582,0.998738706,0.510735095,0.274339706,-0.627230883,0.998826027,0.522482514,0.27517572,-0.627115905,0.998912454,0.464657158,0.282606125,-0.619531155,0.998312473,0.452471167,0.28820166,-0.61923629,0.998085558,0.440661728,0.294227183,-0.619585454,0.998029351,0.545984387,0.317230493,-0.242643744,0.998983085,0.430547535,0.34330678,-0.197157294,0.99761349,0.524277091,0.392441988,-0.558701634,0.998365879,0.472849369,0.40753305,-0.542381406,0.997812092,0.671155334,0.710693121,-0.146843344,0.983741283,0.388871133,0.696619928,-0.169203579,0.980617881,0.757779002,1.005316019,-0.762853503,0.665026367,0.269315571,0.806373417,-0.944595635,0.853419304,0.648973167,0.716330647,-1.41719377,0.869128704,0.313243568,0.570646465,-1.8250916,0.813907743,0.619896531,0.891349733,-1.540029883,0.801985741,0.293525517,0.502424359,-1.991021872,0.672583342,0.614633501,0.848779559,-1.470813155,0.824971259,0.315148294,0.501559436,-1.946806312,0.695223331,0.61314851,0.856782258,-1.411603332,0.799873531,0.326913297,0.547069788,-1.837393403,0.693039179,0.670561373,1.587779045,-0.06903182,0.039591935,0.436688513,1.617758155,0.071537361,0.056192514,0.69026196,2.259379864,0.019076681,0.009548964,0.473125368,2.277679205,0.142155543,0.007787272,0.727894247,2.860523224,0.462302864,0.001092602,0.505878627,2.88743186,0.481487364,0.000335419,0.739899695,2.941972494,0.475984156,0.000795451,0.50532949,2.969786644,0.508196414,0.000715915,0.697888613,3.062835455,-0.030542487,0.000454481,0.539253891,3.084337473,-0.009051614,0.001147246
255,1,0.487770617,0.316487044,-0.709673762,0.999050677,0.496900618,0.272019237,-0.641637027,0.998846591,0.508383632,0.272381961,-0.641726673,0.998925209,0.520046353,0.273654044,-0.641778827,0.999002337,0.462744951,0.280756235,-0.642256856,0.998457909,0.45056805,0.286833376,-0.641963005,0.998255253,0.438459724,0.293227077,-0.642293751,0.998202145,0.54175961,0.315286309,-0.241374582,0.999073088,0.428674221,0.342248619,-0.215897799,0.997835338,0.523784637,0.387731344,-0.5643785,0.998522818,0.4715361,0.403651804,-0.55950737,0.998017669,0.666236758,0.712574959,-0.132464439,0.985134482,0.38339597,0.697232068,-0.169368118,0.982403576,0.775001168,0.99131012,-0.702083766,0.665465713,0.268891901,0.826988876,-0.847338378,0.863451779,0.625777841,0.86647135,-1.325407624,0.858543932,0.328144461,0.577462852,-1.63756156,0.82181263,0.597451091,0.906420112,-1.454355955,0.782283902,0.331008613,0.53807044,-1.788840652,0.679558396,0.599509418,0.86420846,-1.402217627,0.807072639,0.339275628,0.526538253,-1.718537688,0.701853871,0.595614195,0.876961529,-1.331019163,0.781008184,0.341662973,0.549625456,-1.642371893,0.699106276,0.665509105,1.586942554,-0.067657985,0.041485298,0.430746168,1.616638064,0.070013516,0.05864618,0.683240592,2.259863615,0.080633044,0.010144805,0.46476078,2.279815912,0.172151506,0.008552769,0.715266824,2.86387372,0.602620482,0.001296654,0.493733972,2.894066811,0.63798368,0.000368699,0.727606475,2.946502924,0.623228729,0.000937512,0.49269852,2.977222681,0.671076775,0.000794215,0.683963478,3.064693213,0.095422819,0.000491449,0.525401175,3.092567682,0.102618173,0.001261009
256,1,0.484601825,0.323060215,-0.744322598,0.998933434,0.496889591,0.275835067,-0.686340034,0.998748362,0.508585095,0.276643068,-0.686398625,0.998830676,0.520664454,0.278606594,-0.686209023,0.998915553,0.459639788,0.28409344,-0.666717589,0.998322785,0.445758909,0.290124893,-0.666268766,0.998044789,0.432180583,0.296303868,-0.666642487,0.997943938,0.541820884,0.321082801,-0.355862796,0.998965323,0.413657129,0.344885349,-0.242179543,0.997423232,0.518407285,0.400102079,-0.624346614,0.998356223,0.457691729,0.41587922,-0.594071388,0.997802198,0.656298995,0.762754738,-0.34492901,0.982089698,0.307997793,0.752915382,-0.164739177,0.973552942,0.702113211,1.081859231,-0.968178153,0.670562565,0.23984611,1.122949839,-0.643348694,0.798833311,0.494882435,0.656010449,-1.379695892,0.871196866,0.321777552,0.987687945,-1.486252785,0.77860266,0.465921164,0.569969773,-1.490940809,0.800754428,0.331657648,0.979191422,-1.621254206,0.644542277,0.445798308,0.489097327,-1.39277494,0.823365986,0.342241913,0.933284163,-1.579640746,0.671753347,0.462424934,0.532537699,-1.352876782,0.799424052,0.345441788,0.949655414,-1.500359416,0.669229388,0.600394607,1.662419438,-0.077511802,0.039962135,0.343966395,1.657713175,0.081203572,0.054536097,0.605104625,2.380225182,0.094958238,0.009647792,0.369065106,2.360150576,0.345995694,0.007833658,0.609856308,3.001446962,0.680170953,0.001194985,0.366513342,2.990714073,0.929951489,0.000333637,0.621058583,3.102689981,0.709020734,0.000873674,0.358703673,3.093127489,0.973882794,0.000721754,0.559262574,3.220215797,0.176493138,0.000467322,0.39372012,3.210753679,0.433128208,0.001161853
257,1,0.479420811,0.334575981,-0.550379395,0.999018073,0.496702373,0.280658394,-0.503991902,0.998846173,0.508598983,0.281390458,-0.504252553,0.998924077,0.520693302,0.283468097,-0.503977656,0.999001801,0.458565623,0.287885636,-0.472090632,0.998450756,0.445001543,0.292679161,-0.471375942,0.998192072,0.431752533,0.297804743,-0.471817583,0.998095751,0.541509271,0.322309911,-0.232938409,0.999054015,0.414391696,0.342850029,-0.066531762,0.997625947,0.513805747,0.410192996,-0.454472065,0.99848032,0.455036104,0.418517172,-0.41073066,0.997961044,0.658994973,0.738185287,-0.324734271,0.983305335,0.317919701,0.740004897,0.047641143,0.97515732,0.684815705,1.091368914,-0.912313282,0.686277628,0.223389059,1.064822793,-0.544817865,0.792649031,0.496006966,0.623119712,-1.053670168,0.883057058,0.319429457,0.814359128,-1.29367137,0.782230198,0.450799048,0.497663826,-1.125441551,0.818383992,0.331437618,0.75641185,-1.412767529,0.651220024,0.45354414,0.444105268,-1.022271276,0.838958263,0.34010008,0.69113028,-1.328862429,0.678759098,0.468452632,0.484623253,-1.018647432,0.816895723,0.346446127,0.737564921,-1.292596221,0.676729679,0.607429504,1.603305101,-0.082943283,0.03676096,0.355351985,1.590904117,0.087061532,0.049906969,0.614884198,2.314433575,-0.165870085,0.008957559,0.382616431,2.293460369,0.143763557,0.007223245,0.62663424,2.944719553,0.165451124,0.001101784,0.391797662,2.93520236,0.344518661,0.000305342,0.637844026,3.03417635,0.169362456,0.000815411,0.386367857,3.031542301,0.350658506,0.000662777,0.582553208,3.157342196,-0.330417156,0.000454734,0.419245422,3.137076139,-0.130951211,0.001092393
258,1,0.475539744,0.334320486,-0.625123739,0.99908787,0.495279849,0.280604392,-0.547720611,0.998930871,0.507796407,0.281275809,-0.548327386,0.999002874,0.520275772,0.283315182,-0.547963321,0.999073148,0.456767708,0.287308335,-0.531723917,0.998559892,0.443637758,0.29176262,-0.530669928,0.998324513,0.430807829,0.296706975,-0.531186938,0.998234987,0.540616214,0.322421342,-0.241212323,0.999127209,0.413875997,0.341601074,-0.094821677,0.997811675,0.510258377,0.409654319,-0.494873345,0.998601675,0.450799614,0.418342113,-0.46968174,0.998114824,0.659608185,0.737979531,-0.239095896,0.984142601,0.318524688,0.73784101,-0.008563576,0.976585627,0.689751685,1.132763743,-0.867322266,0.688799679,0.226838753,1.02740252,-0.77845037,0.800448298,0.501388669,0.65345341,-1.198264956,0.886564434,0.353394091,0.740087271,-1.604526758,0.78272295,0.475011051,0.55278039,-1.305281162,0.819080532,0.396304399,0.599699616,-1.762846589,0.645568013,0.474915922,0.510377526,-1.198518276,0.839847147,0.385228574,0.558499634,-1.665468812,0.673340797,0.484586567,0.527297914,-1.170767903,0.817485154,0.384221494,0.628653944,-1.596971393,0.669285297,0.605245948,1.602655888,-0.081108727,0.034201492,0.351599216,1.589919925,0.085219897,0.046160948,0.613148212,2.312232018,-0.117978893,0.008750641,0.383736014,2.293073893,0.093020864,0.006988852,0.62721175,2.939500332,0.289732486,0.001055475,0.395078808,2.934612989,0.368940175,0.000288073,0.638166726,3.028681755,0.298088551,0.000796382,0.390049249,3.030822754,0.380224913,0.000631831,0.582289815,3.150355101,-0.241142079,0.000447472,0.422155708,3.136126757,-0.16776827,0.001080366
259,1,0.47460112,0.334114045,-0.777108192,0.999154031,0.493486732,0.280498236,-0.698992789,0.999011159,0.505958259,0.281201929,-0.699350953,0.999074578,0.518357694,0.283224523,-0.699613631,0.999140918,0.455511004,0.287776768,-0.69525373,0.998668313,0.442616552,0.293024749,-0.694882691,0.998454988,0.429845333,0.299390525,-0.695298553,0.998373687,0.539229751,0.322396845,-0.275389701,0.999193668,0.414229333,0.35033375,-0.229572818,0.997991502,0.50979501,0.407181859,-0.623425364,0.998729408,0.450179577,0.418384969,-0.616067529,0.998280466,0.659996688,0.73721391,-0.174134076,0.985557497,0.332248151,0.737585425,-0.145582199,0.97862488,0.730553806,1.167928338,-0.400166094,0.658085108,0.219811291,0.911369145,-0.83315897,0.814574778,0.662476718,1.346630573,-0.657618761,0.816632748,0.3663463,0.65031445,-1.659139872,0.768158674,0.655237496,1.434347749,-0.736265898,0.750540435,0.402055591,0.56310755,-1.835928679,0.61656338,0.631765187,1.400020957,-0.747893929,0.773540854,0.401286215,0.545074403,-1.766878128,0.644812703,0.627763867,1.370799065,-0.673062682,0.751875043,0.397028863,0.60146296,-1.661720872,0.641276896,0.607149541,1.607603788,-0.080229014,0.03198953,0.365806192,1.607678056,0.083896346,0.043372486,0.617040694,2.318534374,-0.069389269,0.008668968,0.397585094,2.310280085,0.128662258,0.007029781,0.6280182,2.946335077,0.411413759,0.001112021,0.407388985,2.957470417,0.43140021,0.000314134,0.641048551,3.034647942,0.422578961,0.000798593,0.404413313,3.053258181,0.460323423,0.00068114,0.58660084,3.154120445,-0.185444251,0.000443769,0.430007458,3.15288043,-0.051471513,0.001112622
260,1,0.475123882,0.322171748,-0.75177294,0.99923569,0.49161467,0.273470074,-0.682216048,0.999106884,0.50222671,0.272169918,-0.682484984,0.999163628,0.512779891,0.271944582,-0.682678342,0.999224007,0.456598431,0.284470826,-0.672025383,0.99879694,0.44539851,0.290516883,-0.671624243,0.998604596,0.434271336,0.29743886,-0.672002077,0.998531163,0.535951734,0.308145434,-0.29402864,0.999271989,0.425259262,0.347765535,-0.221320078,0.998186588,0.510131001,0.385521829,-0.61454165,0.998855114,0.457862288,0.402715594,-0.597596347,0.998448431,0.662522733,0.724829972,-0.178340912,0.98695457,0.36355713,0.734630525,-0.130235612,0.980685472,0.767048061,1.167880416,-0.302712947,0.644539833,0.23242636,0.884182155,-0.722065032,0.82556814,0.795905471,1.512133598,-0.453490645,0.777825832,0.332951605,0.545515478,-1.558019519,0.779496372,0.818086922,1.636451721,-0.495796829,0.713120639,0.313859791,0.462711215,-1.727113008,0.629674852,0.790107906,1.628516793,-0.542432487,0.743843913,0.338525444,0.454086781,-1.722353697,0.658588111,0.770265102,1.589724898,-0.479808658,0.722346365,0.348614752,0.500798762,-1.60117507,0.656954885,0.649747252,1.604654431,-0.086481169,0.03020991,0.4080441,1.607831359,0.08962664,0.041242916,0.659718394,2.316902161,-0.096139967,0.008126516,0.446951568,2.31508708,0.139223754,0.006561028,0.680069506,2.948643923,0.380152792,0.001076307,0.471497238,2.959263086,0.484542131,0.000293431,0.693486214,3.039614439,0.392056882,0.000753837,0.469987571,3.051321745,0.507395744,0.000641508,0.652365327,3.150872231,-0.173573107,0.000413745,0.501184404,3.15614295,-0.013026302,0.001036225
261,1,0.479128063,0.314758182,-0.662881494,0.999295771,0.491636425,0.270398527,-0.616251349,0.999181092,0.50209558,0.268922269,-0.616445959,0.999232471,0.512355447,0.268383563,-0.616375804,0.999286354,0.461527109,0.280790687,-0.593050301,0.99889636,0.452722222,0.286391377,-0.592939496,0.998722076,0.443666995,0.292793334,-0.593358338,0.998652279,0.536001086,0.303226739,-0.287077367,0.999333143,0.440326869,0.342122167,-0.171424299,0.998342276,0.513925493,0.375552028,-0.547267079,0.998961806,0.471820652,0.39222604,-0.51576066,0.998586655,0.677759349,0.695983946,-0.220247656,0.987881124,0.399136692,0.680102646,-0.07828036,0.98242718,0.759009719,1.003168941,-0.960205853,0.659235179,0.293001711,0.712698638,-0.717005253,0.837509036,0.708107114,0.726254165,-1.642362237,0.79750663,0.32186836,0.543270588,-1.574409127,0.799569666,0.733770967,0.742032468,-1.770797491,0.737559855,0.293506533,0.465312332,-1.727671981,0.661949337,0.71125716,0.697655261,-1.704114556,0.765570521,0.307297468,0.457192481,-1.700224638,0.688581467,0.710951507,0.728081584,-1.634628534,0.74513191,0.328901887,0.493577361,-1.599059701,0.687086225,0.67216754,1.541711092,-0.087336019,0.044715371,0.446480095,1.552451968,0.0901189,0.062519751,0.692247629,2.219841957,-0.088492908,0.009322885,0.480812788,2.221912384,0.134140581,0.007921112,0.728446186,2.837162495,0.293165594,0.00116003,0.515191436,2.841528893,0.440368354,0.000319765,0.742323279,2.920830727,0.300842226,0.000806536,0.514652371,2.922762394,0.456947565,0.000694878,0.700396895,3.020692348,-0.205396369,0.000431845,0.547831774,3.02966857,-0.039333649,0.001078327
262,1,0.485062659,0.314521521,-0.649714351,0.999250889,0.493382454,0.270098925,-0.603627563,0.999101758,0.504062951,0.268648565,-0.60381645,0.999182701,0.514567077,0.268185496,-0.603654146,0.999193609,0.462869823,0.280764997,-0.576232612,0.998838186,0.453494608,0.286409497,-0.576233745,0.998708725,0.443897724,0.292909741,-0.576753855,0.998597205,0.538151145,0.302680463,-0.301740944,0.99931705,0.439762294,0.342095584,-0.171509817,0.998280764,0.519696355,0.375029117,-0.544105709,0.99892664,0.475438684,0.392849296,-0.507697225,0.998485625,0.685729086,0.691552818,-0.328522086,0.986647427,0.40537563,0.674066305,-0.078924656,0.982715368,0.706630707,0.949060559,-0.886078238,0.667098761,0.31195876,0.716738641,-0.772175729,0.814430356,0.443670273,0.615379512,-1.271124125,0.801116228,0.325523287,0.557680488,-1.619249344,0.785946667,0.41416198,0.631011665,-1.33532691,0.736475527,0.307022691,0.471138179,-1.782815337,0.65122807,0.414364994,0.585206449,-1.219518185,0.764886737,0.320296913,0.467780083,-1.731409431,0.67905575,0.405382395,0.563578665,-1.210917354,0.742744207,0.336378157,0.510493398,-1.634409189,0.676523566,0.675315619,1.547291517,-0.086455904,0.045374814,0.446430296,1.551622987,0.089171842,0.064590268,0.687084079,2.219890594,-0.12360847,0.011436949,0.477264822,2.216509819,-0.003349163,0.008521736,0.716725647,2.839076042,0.22104983,0.00130412,0.502637208,2.846530437,0.212203696,0.000384411,0.730131447,2.930048943,0.226845816,0.00089787,0.504699588,2.938958168,0.216201037,0.000760331,0.682720184,3.020724535,-0.259515822,0.000558671,0.527911246,3.026909113,-0.265763402,0.001274262
263,1,0.484418005,0.321195632,-0.782806516,0.997977376,0.49584955,0.276413053,-0.712752521,0.997729301,0.508247852,0.278490752,-0.712915063,0.998010218,0.52034986,0.281821668,-0.712638259,0.998113751,0.46190995,0.28138575,-0.705832124,0.996534765,0.449670881,0.286521494,-0.705432057,0.996038377,0.436694205,0.292871356,-0.706024289,0.995654464,0.538850904,0.322550654,-0.329679906,0.99840188,0.41409564,0.34006989,-0.275740921,0.995049417,0.513957977,0.400636345,-0.642454386,0.997253299,0.460033983,0.40112102,-0.630752802,0.99609971,0.660093665,0.719911456,-0.298128068,0.979258955,0.287295282,0.676330924,-0.185975775,0.966987908,0.694777429,1.067278147,-0.932383835,0.668563366,0.239100143,0.936542332,-0.889581323,0.794895053,0.486292303,0.640464723,-1.335786343,0.817255318,0.396089464,0.56050247,-1.592859387,0.774738312,0.446831763,0.535145462,-1.443743944,0.753002405,0.441549689,0.486186177,-1.768081427,0.632923484,0.452376932,0.488413334,-1.324420691,0.779066861,0.440766633,0.480479687,-1.641954064,0.661091387,0.458362043,0.533712626,-1.301662564,0.758892834,0.43290028,0.522233903,-1.616207361,0.658011734,0.591654778,1.612751603,-0.066886976,0.042862844,0.322764695,1.597317219,0.071229786,0.059753757,0.598172009,2.301934481,-0.018025454,0.010580148,0.35593915,2.255073309,0.060520452,0.007815129,0.598364532,2.922744036,0.516425729,0.001183374,0.351108968,2.896167278,0.343569815,0.000348255,0.605728507,3.031893253,0.539302647,0.000824579,0.340687692,3.022215843,0.382178009,0.000689231,0.558115721,3.139846563,-0.008691309,0.000519816,0.378934622,3.082806826,-0.176278517,0.001185139
264,1,0.482901871,0.330437571,-0.738810897,0.998097181,0.49613896,0.281524509,-0.668835521,0.997861207,0.508814692,0.284341425,-0.668925881,0.998115361,0.520985425,0.288097858,-0.668429971,0.99821645,0.461490691,0.28412053,-0.653424382,0.996733189,0.448574871,0.288556606,-0.652866066,0.996254265,0.43493095,0.294262707,-0.653376281,0.995906651,0.53877008,0.327754885,-0.310760826,0.998478949,0.412372291,0.340357929,-0.219451785,0.995319128,0.511721909,0.415734529,-0.613650918,0.997374177,0.455056846,0.412878335,-0.590544343,0.996280432,0.660500765,0.738631964,-0.279533297,0.978808165,0.298150748,0.707156956,-0.152348191,0.967002273,0.669689417,1.100620508,-0.858269215,0.66992116,0.216370031,0.945839107,-0.834058285,0.796249926,0.484838545,0.619513988,-1.289026856,0.832193017,0.391762257,0.5663656,-1.555879831,0.768634975,0.468638569,0.504132688,-1.396016359,0.769831538,0.417343289,0.457137167,-1.71028769,0.61963141,0.458861053,0.441318899,-1.191228032,0.793972373,0.419865847,0.448001564,-1.577566385,0.648905456,0.475412309,0.518888235,-1.204738379,0.774882793,0.429142863,0.514906108,-1.548447013,0.645585537,0.5881899,1.628536344,-0.074219607,0.040530939,0.330679178,1.61101687,0.078736357,0.055668008,0.589410603,2.331073761,-0.019362424,0.010624909,0.357727289,2.302492619,0.218118742,0.007481778,0.595246434,2.953935862,0.479272783,0.001143874,0.362385929,2.940884113,0.602850616,0.000322514,0.604769886,3.05499649,0.498256266,0.000826847,0.355360895,3.051574945,0.630528808,0.000650691,0.549826205,3.170207977,-0.035869095,0.000527592,0.387208581,3.14385891,0.104908884,0.001153656
265,1,0.483793557,0.330407202,-0.582809448,0.998278379,0.499934763,0.281450391,-0.517256618,0.998059571,0.512478888,0.284136593,-0.517119706,0.998287678,0.524011016,0.287755996,-0.516539335,0.99837929,0.463423014,0.282634914,-0.502182603,0.997041762,0.450000137,0.285382539,-0.501593649,0.996607304,0.436224282,0.288892061,-0.501998782,0.996296108,0.539555907,0.327346712,-0.191353559,0.998613536,0.412900507,0.331231534,-0.108591124,0.995764136,0.511919498,0.415411204,-0.47268039,0.99760443,0.455100626,0.412832439,-0.451493979,0.996624589,0.658521771,0.737568498,-0.162729278,0.980477214,0.299122602,0.708082557,-0.060187887,0.969982207,0.677150249,1.128060699,-0.740512252,0.683198869,0.180637345,1.001619816,-0.713549435,0.80989933,0.502308011,0.623005748,-1.076314092,0.846493602,0.385251105,0.610731483,-1.292861938,0.777563214,0.470912993,0.489345431,-1.162232637,0.787422836,0.408583313,0.473449498,-1.420714617,0.627962589,0.472089946,0.463775337,-1.028894424,0.809651971,0.41411978,0.460366368,-1.293657303,0.656909227,0.484843343,0.518490791,-1.034135461,0.791362524,0.41965872,0.518237114,-1.269657493,0.652799129,0.590241313,1.625503182,-0.068679661,0.037226181,0.33653298,1.618821263,0.073392995,0.051021416,0.59794277,2.330130577,-0.059504516,0.009819327,0.369215548,2.301924229,0.08230602,0.006902586,0.611082315,2.9535532,0.348426223,0.00104643,0.379962802,2.93789649,0.31421876,0.000293802,0.621406078,3.050448179,0.358409911,0.000760061,0.373595685,3.043969393,0.323824704,0.000595168,0.56904304,3.167137623,-0.139751226,0.00050008,0.406221151,3.140197515,-0.171312481,0.001066377
266,1,0.468283504,0.330043703,-0.711344838,0.998432755,0.486916721,0.280557215,-0.643747926,0.998236179,0.499504,0.282114804,-0.643972516,0.998441279,0.511251032,0.284788102,-0.643941581,0.998526037,0.452214897,0.28311643,-0.637241721,0.997312069,0.440873325,0.286601216,-0.636621416,0.9969154,0.429118395,0.290841281,-0.636931002,0.996633947,0.528915048,0.325288922,-0.221968502,0.99874115,0.413344383,0.336896658,-0.184158117,0.996155024,0.500970423,0.414077878,-0.566516042,0.997836471,0.445152909,0.413441837,-0.555852294,0.996943593,0.658912659,0.735001385,-0.164484248,0.982320189,0.305337101,0.718280375,-0.066875242,0.972571552,0.753203511,1.152079225,-0.718827367,0.690045714,0.190074578,0.984575748,-0.718680441,0.820985079,0.541875005,0.643171549,-1.214370489,0.852406681,0.369152427,0.60055846,-1.415242791,0.783290863,0.560337424,0.772524595,-1.321616292,0.788793921,0.390220374,0.480437756,-1.558348536,0.626864076,0.550243258,0.695613861,-1.225850821,0.811534643,0.393760681,0.467974931,-1.46754086,0.655131161,0.553336978,0.734877527,-1.189650536,0.790779471,0.387813985,0.523722947,-1.402377844,0.650623918,0.600613475,1.624725342,-0.0756936,0.034678463,0.348856241,1.618402123,0.079791263,0.047409974,0.610600293,2.325517893,-0.040971301,0.009286161,0.378037363,2.310434341,0.168333113,0.006593044,0.625239849,2.948659897,0.407439619,0.000995457,0.394265532,2.94801116,0.603782833,0.000276918,0.634570718,3.049073696,0.420654058,0.000735792,0.390490144,3.045599699,0.634740353,0.000572612,0.586484671,3.160856485,-0.121011116,0.000472162,0.426340252,3.1501472,0.072761543,0.001025861
267,1,0.467704535,0.327066749,-0.746722817,0.99858129,0.486089945,0.275500387,-0.690969348,0.998403609,0.498540103,0.275440693,-0.691159487,0.998586416,0.510484099,0.276865482,-0.6914922,0.998664737,0.451925457,0.282207459,-0.678812861,0.99756968,0.440753073,0.286344409,-0.678359389,0.997209609,0.429114729,0.290881902,-0.67863822,0.996957719,0.529668093,0.318607509,-0.286563694,0.998860121,0.416564852,0.337163836,-0.219347358,0.996529043,0.501128078,0.401620537,-0.602871001,0.99805057,0.44590345,0.410884172,-0.585361362,0.997245133,0.6591658,0.722500622,-0.178928062,0.984034657,0.342144907,0.689086318,-0.06919127,0.975273311,0.760066211,1.155438542,-0.587644041,0.689345956,0.189863637,0.794027388,-0.591310799,0.837080657,0.644347847,1.202691793,-1.021816134,0.822848976,0.320138603,0.576959491,-1.274603009,0.791985393,0.629929483,1.273611307,-1.123904943,0.751689076,0.346199363,0.48329857,-1.414535522,0.628077507,0.607988715,1.215961337,-1.091773629,0.778182626,0.37355727,0.484639406,-1.347182035,0.655552983,0.606590748,1.203403592,-1.021949887,0.755790472,0.367773205,0.527005792,-1.27421999,0.653805137,0.610614121,1.606868982,-0.103040889,0.03305874,0.369606227,1.602938533,0.105911925,0.045683816,0.618300259,2.316310167,-0.041633733,0.008721289,0.393956482,2.309016943,0.316550165,0.006288976,0.628535569,2.946134806,0.412361681,0.000968114,0.404663026,2.946552277,0.842057705,0.000270039,0.638199389,3.041033983,0.427087873,0.000704619,0.402649462,3.043451548,0.883889198,0.000574209,0.588545918,3.160326242,-0.120750867,0.000440928,0.430125147,3.147606134,0.325671583,0.00098495
