frame,label,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
85,2,0.04458400600000001,-0.33561210399999997,0.226592466,0.99518162,0.041936845,-0.336658828,0.211425617,0.993844986,0.041033507000000025,-0.334193521,0.211490303,0.994710445,0.03807845700000001,-0.33333353,0.211479977,0.993707061,0.05421724900000002,-0.335828223,0.215220645,0.993646383,0.058773428000000016,-0.332226329,0.215241477,0.994185984,0.06329718300000003,-0.328255087,0.215205193,0.993904948,0.02925106900000002,-0.317576561,0.142882198,0.995545387,0.06913143400000005,-0.308683701,0.126265377,0.99634701,0.03806746,-0.317397878,0.204734415,0.994691968,0.05125767000000003,-0.314082537,0.208722442,0.994366705,-0.02548360799999999,-0.236069257,0.073833644,0.999914527,0.089669585,-0.234785738,0.076430522,0.999937236,-0.05373924899999999,-0.103201017,0.061963897,0.931149602,0.11483281899999997,-0.12435865400000001,0.053303879,0.971550226,-0.051929175999999966,0.04738798700000002,0.05402752,0.84262377,0.13519716300000006,0.03205013200000001,0.137735024,0.896756113,-0.05183607299999998,0.081036269,0.045186859,0.740611792,0.14212602400000007,0.06303617299999997,0.143288597,0.831377327,-0.044673412999999995,0.08345463800000003,0.048419893,0.729647636,0.13397449299999997,0.06993740799999998,0.141902477,0.817729831,-0.04075261899999999,0.073133528,0.055442236,0.674435198,0.12768119600000005,0.05967316,0.140485048,0.802225173,0.0,0.0,0.006389586,0.999861479,0.473111153,0.253276616,-0.006811102,0.999755502,0.395634621,0.498749584,-0.002981002,0.949624658,0.461642325,0.482549697,-0.083567604,0.823831499,0.378038168,0.726875305,-0.139477655,0.953293979,0.442766845,0.715684354,-0.231880397,0.898535907,0.377977252,0.763704181,-0.16423741,0.952136099,0.436930746,0.74289906,-0.25411734,0.916096449,0.370912254,0.790620327,-0.281067848,0.880762815,0.436981022,0.796212018,-0.377659708,0.849867404
86,2,0.04756972199999998,-0.317030177,0.138238639,0.994973779,0.04708266299999997,-0.31118915300000005,0.11806234,0.993506432,0.044517010999999995,-0.31118304300000005,0.118099853,0.994484961,0.04114395399999998,-0.311174628,0.118112363,0.993397176,0.058548987,-0.310462322,0.119988665,0.993304133,0.062358707999999985,-0.309869282,0.119870283,0.993959069,0.06683921799999998,-0.305925761,0.119727626,0.993682921,0.031988143999999996,-0.300841768,0.048195876,0.99548912,0.071876198,-0.285629204,0.052146364,0.996375918,0.040574401999999954,-0.305581231,0.119261503,0.994804144,0.05387249599999999,-0.29022438300000003,0.120857857,0.994529665,-0.023595005000000002,-0.23792107400000004,0.024750253,0.99991864,0.09203776799999996,-0.22671164600000002,0.030623695,0.999941885,-0.05218806800000003,-0.10815152500000003,0.00282467,0.926309526,0.11684414799999993,-0.12141262000000003,0.033384889,0.973266423,-0.05044716600000004,0.04310336699999995,0.002228543,0.838571668,0.136577636,0.03265696699999998,0.105451904,0.901319683,-0.05057510700000001,0.076709896,-0.009075116,0.73727864,0.143017322,0.06565198299999997,0.111486293,0.838372171,-0.04372510300000004,0.07954376899999999,-0.008365768,0.726459026,0.13509109599999997,0.071577489,0.107101917,0.825070083,-0.039875775,0.06990560899999998,0.002729911,0.668783307,0.12889507399999994,0.06102526199999997,0.107294485,0.809994638,0.0,0.0,0.005981614,0.999861181,0.470991194,0.259120792,-0.006410267,0.999760449,0.394726217,0.501422167,-0.040827021,0.947986901,0.458285481,0.489617497,-0.10959281,0.827019513,0.372137815,0.733211339,-0.253512561,0.95275557,0.435907125,0.727179825,-0.340510607,0.899506927,0.371366948,0.767102659,-0.287583083,0.951429844,0.428975582,0.751501143,-0.372291833,0.918839693,0.364749134,0.805841088,-0.433032602,0.882698119,0.425709784,0.817696452,-0.515727103,0.855245411
87,2,0.05723851899999999,-0.30634593600000004,0.11388886,0.994235933,0.05395391599999999,-0.311201785,0.094986275,0.992345572,0.05214247099999997,-0.30199137,0.094994068,0.993680179,0.04870104799999997,-0.302282903,0.095020697,0.992320538,0.066128731,-0.304538384,0.095408395,0.99206835,0.06986570399999997,-0.301650006,0.095295683,0.993043303,0.073582023,-0.298548725,0.095141448,0.992639363,0.038714737,-0.292636717,0.032096855,0.99498409,0.07632526699999997,-0.280055555,0.032305237,0.996044099,0.04960524999999999,-0.29585869600000003,0.097568266,0.99449265,0.061576067999999984,-0.28590264200000004,0.097187087,0.994223595,-0.020288467000000032,-0.23105129600000002,0.012006732,0.999920785,0.09511721099999998,-0.220306151,0.012139375,0.999944985,-0.049186915,-0.109872565,-0.012976652,0.923395336,0.11929690799999992,-0.11726743,0.010897219,0.974680126,-0.047952294000000006,0.04051926699999997,-0.019053051,0.833647549,0.13873583099999998,0.03584286599999997,0.073966138,0.904118776,-0.048657894000000035,0.07379961000000002,-0.030360896,0.731826723,0.14527660600000003,0.06739938299999998,0.078252211,0.842425764,-0.041501045000000014,0.07740235299999998,-0.030428588,0.721256793,0.13738393799999993,0.07335603200000002,0.072625227,0.829246819,-0.03752195800000002,0.06859248899999998,-0.018912826,0.662325203,0.13173019899999994,0.06261184799999997,0.075226709,0.814588785,0.0,0.0,0.00538112,0.999860287,0.469582319,0.261430055,-0.005818072,0.99976325,0.395175636,0.498012125,-0.058462996,0.944517791,0.454140007,0.488342762,-0.121926747,0.824353933,0.372664422,0.739175677,-0.262546003,0.949174762,0.424599797,0.727402687,-0.346948653,0.895349443,0.372005403,0.773882151,-0.295986533,0.948470354,0.417516947,0.754588127,-0.378631055,0.919007838,0.365634412,0.809418559,-0.444518,0.880846918,0.414381117,0.812280357,-0.526623189,0.856812298
88,2,0.058365851999999996,-0.310928911,0.190409824,0.994411409,0.05456191299999996,-0.317427606,0.171992213,0.992435873,0.052573800000000004,-0.310145356,0.172027618,0.993820071,0.05005341799999996,-0.308649611,0.17204985,0.992416501,0.06674936399999998,-0.31183394799999997,0.170493752,0.992201507,0.07066994899999995,-0.308400475,0.170383647,0.99323523,0.074586451,-0.304821998,0.170229524,0.99280709,0.040268241999999954,-0.298317943,0.098040864,0.995086491,0.07777649199999997,-0.285894541,0.088830486,0.996192157,0.051166981,-0.298448302,0.169324115,0.994647741,0.06317126699999998,-0.288909335,0.166292578,0.99442488,-0.018205464000000005,-0.23046742599999998,0.060465485,0.999923229,0.09711819899999996,-0.21924329899999997,0.013669094,0.999949217,-0.04764401900000004,-0.10893163099999997,0.031745628,0.921315491,0.12113553300000002,-0.11588607699999998,0.023954637,0.976600826,-0.046529352999999996,0.04334929600000004,-0.003135014,0.830626011,0.14074867999999996,0.040895194000000024,0.092021115,0.9106462,-0.04884129800000003,0.075770646,-0.009553499,0.728296757,0.147193432,0.07066068000000003,0.095248386,0.85206461,-0.04128363700000004,0.07969325800000004,0.005385644,0.717762411,0.13923484099999994,0.07720854900000002,0.094650738,0.839586318,-0.036444783000000036,0.07109880400000002,0.007763646,0.659636796,0.13365280599999996,0.06770503500000002,0.094956011,0.825669646,0.0,0.0,0.010994552,0.999862909,0.468167722,0.257314384,-0.011444649,0.999771535,0.39534235,0.494415581,-0.03136275,0.942738712,0.454412699,0.489548922,-0.103109315,0.827505112,0.370284587,0.732895255,-0.19842729,0.946920276,0.428365886,0.722282171,-0.306894153,0.897653222,0.368369728,0.766784728,-0.228129715,0.947205365,0.421663433,0.748666227,-0.334358513,0.921760201,0.362789154,0.799886227,-0.354244143,0.878487766,0.419149965,0.809564352,-0.465141952,0.861759961
89,2,0.06193575299999998,-0.311984796,0.188981816,0.994176984,0.057772010999999956,-0.32283815699999996,0.170480981,0.992018819,0.05479145099999999,-0.32120999699999997,0.170512483,0.993567884,0.05340188799999995,-0.311764512,0.170523122,0.99200815,0.07006913399999998,-0.31263098899999997,0.168419436,0.99172014,0.07440295799999996,-0.31180902899999996,0.168312937,0.992951751,0.078464121,-0.309387915,0.168166041,0.992436409,0.04324039799999996,-0.29938335699999996,0.075622156,0.994967341,0.08139127499999999,-0.29107686499999996,0.068169214,0.996140659,0.05477017199999995,-0.29852293799999996,0.166035265,0.994507611,0.06654468199999997,-0.292635884,0.162476867,0.994319081,-0.01600313200000003,-0.231009534,0.031928204,0.999923587,0.098903835,-0.22154044699999997,0.007583349,0.999951124,-0.04621404400000001,-0.11458268799999999,0.009362034,0.921555102,0.12270414799999996,-0.11591351,-0.000271411,0.978320837,-0.04515129300000004,0.043096542000000015,0.01577208,0.825512111,0.14209091699999998,0.04192599699999999,0.077914558,0.916352689,-0.04820701500000002,0.075517893,0.009775552,0.719326973,0.14831340299999995,0.07219013600000002,0.081846215,0.860233188,-0.040383398000000015,0.07948669800000002,0.014828602,0.708453834,0.14047986299999993,0.078346849,0.082502566,0.848373294,-0.035000205000000006,0.07066339300000002,0.019040851,0.651639938,0.13518428799999993,0.068899453,0.081016056,0.834969759,0.0,0.0,0.011901459,0.999866486,0.467661053,0.256725788,-0.012391627,0.999773264,0.394666404,0.492499024,-0.018780753,0.940274358,0.455065489,0.492418915,-0.074900553,0.823282242,0.365199775,0.733340263,-0.153082609,0.944628417,0.430997998,0.719320774,-0.187627465,0.896834135,0.363663733,0.767383516,-0.175669819,0.945305228,0.426369846,0.741373599,-0.204612374,0.922263503,0.359221607,0.799525797,-0.297079057,0.873240292,0.424211651,0.804292738,-0.314541161,0.862104714
90,2,0.063486934,-0.327422433,0.209524438,0.994214356,0.05932596400000001,-0.33994725400000003,0.192143977,0.991880476,0.055992186,-0.339633994,0.192166477,0.993542671,0.05590635599999999,-0.318355419,0.192160264,0.991862416,0.07130301,-0.331462123,0.187604561,0.99157238,0.07686769999999998,-0.31583701799999997,0.187507644,0.99293828,0.08030873599999999,-0.316759169,0.187356293,0.992336988,0.04534041900000002,-0.305669956,0.115540542,0.994955719,0.08227297699999997,-0.302944783,0.090793326,0.996176481,0.05579093099999999,-0.313378357,0.18846269,0.994448423,0.06753966299999997,-0.304929916,0.181413636,0.994259179,-0.015030294,-0.230265834,0.083548434,0.999923706,0.09984162499999999,-0.22218008,0.018256627,0.999954224,-0.045257568000000026,-0.11912482999999999,0.069212429,0.919991434,0.123796344,-0.116229832,-0.007497118,0.979998648,-0.044556975,0.03810915300000001,0.082155213,0.818262875,0.143095315,0.048333108000000014,0.069752142,0.922121644,-0.047851383000000025,0.07172125499999998,0.079437464,0.710686207,0.14932602700000003,0.07633596599999998,0.070617154,0.868895292,-0.03999573000000001,0.07568681199999999,0.077724397,0.699705184,0.14146959799999997,0.08235609500000002,0.074161813,0.857589841,-0.03454950400000001,0.06608971899999999,0.081497379,0.645583034,0.13610368999999994,0.07308995699999998,0.073987499,0.845016718,0.0,0.0,0.022622857,0.999869764,0.467416674,0.255073071,-0.023036825,0.999780118,0.393985689,0.490952909,-0.000428627,0.940424621,0.455378145,0.491434097,-0.115734935,0.831041813,0.362664342,0.736678541,-0.136191905,0.944354355,0.432857364,0.717345238,-0.27932021,0.9025141,0.359713554,0.768840194,-0.161322519,0.944478214,0.426212013,0.739972711,-0.30187571,0.925953567,0.357181668,0.815490127,-0.284917295,0.871825218,0.424164951,0.807434082,-0.426221848,0.86950165
91,2,0.064606249,-0.33603226399999997,0.320142239,0.994414508,0.06015917700000001,-0.349193983,0.300460517,0.992147505,0.056229413000000006,-0.348933004,0.30048728,0.993734658,0.056777358,-0.326487102,0.300487816,0.992143393,0.07244160799999999,-0.342902728,0.298926175,0.991841793,0.07801339000000002,-0.33453384799999997,0.298862994,0.993131638,0.08170428899999999,-0.332046077,0.298715264,0.992613852,0.04666748599999998,-0.31635583199999995,0.207727283,0.995108306,0.083601058,-0.31465080399999995,0.199578658,0.996295273,0.05695715499999998,-0.32126264299999996,0.291901588,0.994581342,0.06851747600000002,-0.31231302,0.289320946,0.994394779,-0.013003199999999993,-0.22969006599999997,0.146296054,0.999925375,0.10148632499999999,-0.22311710999999998,0.109956242,0.999957144,-0.04367706199999999,-0.12574505799999997,0.115704916,0.919544339,0.12542465300000005,-0.11685687299999997,0.08286906,0.981375217,-0.04384866399999998,0.032570034000000025,0.126598299,0.813411355,0.14456465799999996,0.04747453300000004,0.167072266,0.926641345,-0.047611265999999985,0.06752729400000002,0.126249656,0.704047024,0.15094557399999997,0.07622811200000001,0.17359148,0.874494076,-0.039503186999999995,0.07219737700000001,0.127032056,0.692736745,0.14304819700000004,0.08216848900000001,0.181438595,0.863396943,-0.033669591,0.062050253,0.127191037,0.639213383,0.13767656699999997,0.07259115600000005,0.173126772,0.851322353,0.0,0.0,0.019094473,0.999871254,0.466766745,0.254154176,-0.019530158,0.999788165,0.392895162,0.490668982,0.019064363,0.940619826,0.455301136,0.496345699,-0.096382633,0.838623643,0.363261133,0.732352555,-0.171082646,0.946104407,0.433647573,0.719091356,-0.318817019,0.908988297,0.361305535,0.765444517,-0.202983379,0.945906222,0.42754823,0.745779157,-0.347067207,0.930568635,0.350575864,0.80632174,-0.322271496,0.875537813,0.425706863,0.810324967,-0.467813432,0.877979815
92,2,0.062033892000000035,-0.35351464899999996,0.257142842,0.994723618,0.05611217099999999,-0.370766677,0.236116245,0.992593527,0.053996653000000006,-0.354223936,0.236142397,0.994058311,0.05139908200000004,-0.348938047,0.23614569,0.99258095,0.06965273700000002,-0.366463273,0.235161543,0.992283642,0.07513773500000004,-0.36233778299999997,0.235081956,0.993463218,0.07842487100000001,-0.345870927,0.23493135,0.993011832,0.043005705000000005,-0.34091421899999996,0.20468238,0.995371878,0.08162164700000002,-0.334248393,0.198540285,0.996501505,0.055772186,-0.32382665499999996,0.230719164,0.994892359,0.06694701400000003,-0.319219954,0.228697613,0.994711578,-0.012339979000000001,-0.237429015,0.127517954,0.999928117,0.10337007100000001,-0.22678581199999998,0.047546871,0.999958515,-0.04294312,-0.13174294599999997,0.084126592,0.921066165,0.12624460500000007,-0.11691644699999998,0.025498698,0.982625127,-0.04439896299999996,0.03175300400000003,0.063217886,0.816839337,0.14507794400000001,0.046736657999999986,0.112974666,0.930873215,-0.04865947300000001,0.06550940900000002,0.059933115,0.707014024,0.151272118,0.076345742,0.114830926,0.880036831,-0.03973713499999998,0.07021167900000003,0.05839758,0.695510805,0.14262098100000004,0.08257484500000001,0.120162509,0.869190574,-0.033690571,0.06031081100000002,0.062126644,0.64173758,0.137313784,0.07299199700000003,0.117306456,0.857205212,0.0,0.0,0.01933985,0.999865115,0.466158301,0.255136788,-0.019852363,0.999777198,0.390892953,0.489610344,0.0259494,0.937759876,0.455562294,0.507149816,-0.053817473,0.840123832,0.36231181,0.730059981,-0.086115912,0.944933116,0.431066096,0.727656901,-0.153611898,0.911078751,0.36115846,0.76352638,-0.106500126,0.944242001,0.423226058,0.752355456,-0.168175325,0.932046771,0.350668222,0.801918447,-0.213440031,0.873719215,0.42518574,0.811771929,-0.275998503,0.880273581
93,2,0.06092923899999997,-0.39186377799999994,-0.012615064,0.994907081,0.05434724699999999,-0.408296228,-0.042470858,0.992744565,0.05099365099999997,-0.40588274599999996,-0.042483043,0.994183362,0.047779828999999996,-0.384804845,-0.042541169,0.992577076,0.068037778,-0.406288803,-0.042445742,0.992368937,0.07328328499999998,-0.401910141,-0.042528711,0.993580043,0.07708236599999996,-0.397100687,-0.042707887,0.99301827,0.03987252699999999,-0.37248617399999995,-0.136633828,0.995473444,0.08137682099999999,-0.362982296,-0.138020173,0.99657315,0.054971486999999986,-0.352295876,-0.037502982,0.995015681,0.06662005199999999,-0.349660352,-0.038027607,0.994830906,-0.011361807000000002,-0.253628421,-0.136563927,0.999927044,0.10403731499999996,-0.23818541499999998,-0.173030347,0.999956429,-0.041815727999999996,-0.13762893499999998,-0.140278801,0.923632979,0.12699559399999993,-0.11898955699999997,-0.188992724,0.983838975,-0.04479971500000002,0.029351145000000023,-0.128769249,0.822054982,0.14478889100000003,0.04583242500000001,-0.133947775,0.936204195,-0.04885065500000002,0.06252425900000003,-0.138044044,0.712679684,0.151463181,0.07541352500000004,-0.140385702,0.888650894,-0.04017049,0.06794044400000004,-0.141578808,0.701059163,0.14291873599999994,0.08177501000000004,-0.144840032,0.878396869,-0.03405809400000004,0.05874478800000005,-0.130346179,0.648463309,0.137042314,0.072146565,-0.134917378,0.866448879,0.0,0.0,0.018423438,0.9998613,0.465422958,0.255492806,-0.018899608,0.999769568,0.37660563,0.489647031,0.092059299,0.927976251,0.454487085,0.505909741,-0.0142251,0.812401533,0.360667527,0.728825569,0.140089393,0.937117159,0.428882509,0.728590906,0.011113513,0.902496278,0.36059171,0.763545156,0.137204617,0.934490681,0.423043072,0.752180219,0.008354831,0.923976064,0.351559818,0.786461532,0.036579844,0.860209823,0.425857365,0.797576904,-0.110954903,0.869437039
94,2,0.06001928499999998,-0.400880903,0.061390679,0.995250821,0.05331525199999998,-0.415762469,0.032657482,0.993234336,0.04936277899999997,-0.417888477,0.032662474,0.994516134,0.04543745499999996,-0.414824501,0.032632921,0.993025064,0.06688570999999999,-0.41351229,0.032972902,0.992898881,0.071885109,-0.41104494,0.032941155,0.993986249,0.07521307499999996,-0.389257804,0.032782204,0.993478596,0.039374470999999966,-0.381893337,-0.066242263,0.99573189,0.07945263399999997,-0.372514978,-0.066523865,0.996758223,0.05438426199999996,-0.35711564900000003,0.03431819,0.99532187,0.06534969799999996,-0.354669049,0.034045763,0.995152175,-0.010515362000000028,-0.259859614,-0.089729168,0.999923885,0.10352230099999998,-0.243643627,-0.105037376,0.999951482,-0.03969389200000001,-0.144678511,-0.09360154,0.926197886,0.126537442,-0.120546028,-0.118041649,0.984775543,-0.045906216,0.027112721999999978,-0.073900253,0.826265275,0.143583894,0.045564561999999975,-0.063278891,0.940173447,-0.050291061000000026,0.060567170000000004,-0.082608134,0.715668678,0.15072709299999992,0.07720112800000001,-0.066961303,0.894397676,-0.042117774,0.06595551999999999,-0.081592172,0.703185797,0.14225703499999992,0.08316874499999999,-0.0726531,0.8842237,-0.035939544000000045,0.056778251999999974,-0.073483065,0.650861382,0.135889828,0.07259032100000001,-0.064581908,0.871257901,0.0,0.0,0.007199546,0.99983412,0.465313345,0.256298274,-0.007686407,0.999726295,0.380385697,0.492157578,0.066877827,0.925418735,0.45298329,0.508378744,0.017187435,0.797715604,0.36092633,0.735283136,0.187038079,0.932180226,0.428114712,0.73387146,0.127163365,0.890542269,0.3611359,0.779067814,0.19465974,0.924890101,0.422505528,0.767361701,0.134683326,0.908994436,0.351774901,0.768485665,0.117632136,0.847689271,0.429454476,0.788358212,0.038623061,0.845953763
95,2,0.060638517,-0.398969352,0.022350281,0.994702637,0.054509103,-0.418831885,-0.004880568,0.992122889,0.05025509,-0.396868184,-0.004881977,0.993584871,0.045891850999999984,-0.394352347,-0.004938894,0.991380274,0.067952126,-0.416711956,-0.00646505,0.991822124,0.072571844,-0.414537638,-0.006512222,0.99319756,0.07480987899999997,-0.38256900000000005,-0.00670396,0.992320538,0.039253979999999966,-0.378018774,-0.094500065,0.994909108,0.07900902599999998,-0.368400223,-0.103936091,0.996285677,0.054017812,-0.35483153900000003,-0.000602625,0.994472206,0.06490930899999997,-0.352117658,-0.003594705,0.994382262,-0.010607153000000036,-0.26122439000000003,-0.106331825,0.999914467,0.11048337800000002,-0.270387312,-0.138945878,0.999947786,-0.039191962000000025,-0.14462380800000002,-0.099630542,0.924862087,0.12601992499999998,-0.12311571800000001,-0.153227225,0.985758364,-0.047390580000000015,0.025894224999999993,-0.076137587,0.824976981,0.14236292199999995,0.04624578400000001,-0.096619144,0.94460839,-0.052840233000000014,0.059431493,-0.083093591,0.713813305,0.14986518,0.07872340099999997,-0.099752285,0.901718915,-0.044742017999999995,0.06513607500000002,-0.08290641,0.700793266,0.14152821899999996,0.08499875699999998,-0.102382042,0.892059863,-0.03747856599999999,0.055757165,-0.075816393,0.650090039,0.13463726599999998,0.07398787099999998,-0.09628351,0.879020274,0.0,0.0,0.007256844,0.999828339,0.465230465,0.256314278,-0.007758786,0.999713361,0.381572068,0.494865447,0.099227674,0.922763526,0.451202214,0.505670011,0.032703567,0.770111918,0.361559361,0.735142529,0.207339048,0.925297439,0.428907245,0.731346309,0.129814625,0.876040399,0.362326264,0.777111471,0.212531969,0.916630864,0.423755497,0.762252033,0.13593252,0.896182954,0.352259606,0.770516694,0.132878259,0.832841933,0.429870784,0.76536721,0.040127609,0.826588035
96,2,0.06028902599999997,-0.347410589,0.004425381,0.992281139,0.05469048099999996,-0.365843154,-0.022192556,0.986187637,0.050631046999999985,-0.364667058,-0.022191662,0.989521086,0.04618358699999997,-0.369896277,-0.022228329,0.984228671,0.06763434399999996,-0.363923713,-0.026572887,0.986359119,0.07198026799999996,-0.364676758,-0.026674932,0.989576638,0.07439470299999995,-0.360594354,-0.026878649,0.986943662,0.039328843999999974,-0.366931095,-0.104874715,0.990601361,0.07843521299999995,-0.357460178,-0.127463609,0.993850768,0.05365166099999996,-0.333732307,-0.015187135,0.990760088,0.06438171899999995,-0.333258636,-0.022084823,0.991290748,-0.010935187000000013,-0.255407136,-0.102225564,0.999889493,0.11010879299999998,-0.263323394,-0.163359687,0.999944985,-0.038471013,-0.143299385,-0.096289657,0.920498729,0.12505519399999998,-0.122869327,-0.180115998,0.986625731,-0.05038374600000001,0.025199473000000028,-0.085290559,0.825417817,0.14098387999999995,0.04991722100000001,-0.122323677,0.948456883,-0.056502461000000004,0.059043347999999996,-0.091166094,0.716415048,0.14832282099999994,0.08297616299999999,-0.125417829,0.90842557,-0.04832708800000002,0.06434416799999998,-0.091725543,0.703546882,0.14058578099999997,0.08926880399999998,-0.123155102,0.899313807,-0.040640235000000025,0.05447971899999998,-0.084921211,0.652869284,0.13321781199999994,0.078647882,-0.119388744,0.886233509,0.0,0.0,0.021842863,0.999807239,0.465169281,0.255652964,-0.022563931,0.999708593,0.382676065,0.488132447,0.161277041,0.910131156,0.449870199,0.503803372,0.008438939,0.752816439,0.36236158,0.702553868,0.252761662,0.914861023,0.427530587,0.723737657,0.052990735,0.871679723,0.363493919,0.73390317,0.256734967,0.908983529,0.423975706,0.740515232,0.05483482,0.892864287,0.359158099,0.756011009,0.175380737,0.820020258,0.428617477,0.765126228,-0.050657403,0.822724879
97,2,0.061785013,-0.365938492,-0.188977391,0.99126476,0.05657041100000004,-0.377378002,-0.218142077,0.984444499,0.05000966800000001,-0.35036097499999996,-0.218148351,0.987690091,0.045663059000000006,-0.355515189,-0.218211129,0.981529891,0.07044556800000001,-0.373486489,-0.219185233,0.984980702,0.07044658100000001,-0.346925437,-0.219303459,0.988472223,0.073391229,-0.348639302,-0.219514921,0.985732675,0.038543790999999994,-0.35287646899999997,-0.285371363,0.988572121,0.07792770900000001,-0.34519523399999996,-0.292865932,0.993330777,0.05234453100000003,-0.32496311499999997,-0.201396152,0.989694953,0.06321910000000003,-0.324942633,-0.203822568,0.990413547,-0.011772304999999983,-0.24969608799999998,-0.240059927,0.999863148,0.11190483000000007,-0.25693331599999997,-0.285393476,0.999943197,-0.038005261999999984,-0.149878882,-0.194834799,0.907828808,0.12472024599999998,-0.12493296,-0.294036448,0.987457514,-0.05373063699999997,0.017468317999999983,-0.158369631,0.812440217,0.140231997,0.05037944,-0.245277405,0.952136517,-0.05943667899999999,0.052038446000000016,-0.162231907,0.707123756,0.14745917900000005,0.08465795200000004,-0.253762275,0.914915144,-0.051224977000000005,0.05882845800000003,-0.170797452,0.693959653,0.13994214000000005,0.09067986900000002,-0.258800685,0.906287134,-0.04355463399999998,0.04878027699999998,-0.160052225,0.642379403,0.13258078699999998,0.080327645,-0.24561882,0.893342257,0.0,0.0,0.019735672,0.99978745,0.464276969,0.255545616,-0.020562926,0.999694824,0.383222401,0.483703434,0.153397918,0.894761562,0.446362823,0.498348832,0.062737413,0.721615076,0.357841164,0.693572998,0.276188254,0.901593566,0.425043911,0.69004333,0.180817783,0.850104451,0.357833087,0.726963699,0.283169121,0.896089792,0.420208395,0.717977464,0.189702362,0.879296839,0.353860945,0.74043268,0.201070905,0.804909229,0.42095542,0.738037765,0.095302455,0.800599396
98,2,0.06334173700000001,-0.321323596,0.090894744,0.984167457,0.05940014199999999,-0.37464141900000003,0.066337571,0.973501503,0.054528683999999994,-0.365492009,0.06634213,0.97775656,0.05161643100000002,-0.337734133,0.066356145,0.969190717,0.07230153700000003,-0.370135337,0.060596865,0.974637926,0.071970374,-0.328517206,0.060514014,0.979158163,0.07478448800000004,-0.330378473,0.060274482,0.975982964,0.04404246900000003,-0.338217996,-0.01603983,0.978597879,0.07828342999999999,-0.327979632,-0.044784356,0.986890435,0.055295378000000006,-0.308030494,0.070679165,0.983539104,0.064507604,-0.306706235,0.062177908,0.984944344,-0.010679781,-0.245474238,-0.036693856,0.999836445,0.11143702299999997,-0.251465085,-0.100698605,0.99993366,-0.03707492299999998,-0.15324752,-0.046516724,0.9062047,0.12492984600000007,-0.12328580800000001,-0.124802254,0.987814844,-0.05593252100000001,0.01862229400000001,-0.053722747,0.81368202,0.1397506,0.05201323300000002,-0.07605017,0.952665627,-0.062174408999999986,0.05264122800000001,-0.067029722,0.70867753,0.14689952200000006,0.08660106399999998,-0.090207525,0.915147185,-0.053715556,0.05920575599999997,-0.063947216,0.695353568,0.13936346800000005,0.09305797499999999,-0.081909522,0.906295538,-0.04532146399999998,0.049291149000000006,-0.052436847,0.642828703,0.13186353499999998,0.082351074,-0.070925124,0.892095387,0.0,0.0,0.026354369,0.999665737,0.463378131,0.255316973,-0.027068164,0.999634206,0.383210003,0.478671104,0.128740281,0.882817984,0.44223246,0.50209415,-0.01286078,0.724366605,0.351665258,0.696757078,0.23540771,0.889116228,0.414957941,0.720334947,0.043819312,0.846233726,0.349366993,0.730789781,0.241087556,0.883409739,0.414122969,0.758714557,0.043185357,0.876509547,0.346430987,0.745431364,0.163206846,0.782952905,0.420003086,0.779060304,-0.061516851,0.788528144
